file_path,filename,crop,condition_type,disease_name,scientific_name,canonical_id,class_index,source,domain,split
cv/datasets/raw/plantdoc_repo/train/Corn leaf blight/Risk+factors+for+Goss%E2%80%99s+wilt+and+leaf+blight+Percent+surface+residue.jpg,Risk+factors+for+Goss%E2%80%99s+wilt+and+leaf+blight+Percent+surface+residue.jpg,corn,fungal,Northern Leaf Blight,Exserohilum turcicum,corn__fungal__northern_leaf_blight,9,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Apple leaf/Dwarf-Apple-Pink-Lady-2545.jpeg.jpg,Dwarf-Apple-Pink-Lady-2545.jpeg.jpg,apple,healthy,Healthy Apple Leaf,,apple__healthy__healthy,3,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Tomato leaf mosaic virus/d41c86a650e49b8066d6b347d8e9d3ad.jpg,d41c86a650e49b8066d6b347d8e9d3ad.jpg,tomato,viral,Mosaic Virus,ToMV,tomato__viral__tomato_mosaic_virus,36,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Peach leaf/peach-prunus-persica-roter-ellerstaedter-prunus-persica-roter-ellerstaedter-DAM2J4.jpg,peach-prunus-persica-roter-ellerstaedter-prunus-persica-roter-ellerstaedter-DAM2J4.jpg,peach,healthy,Healthy Peach Leaf,,peach__healthy__healthy,17,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Tomato Septoria leaf spot/tomato-badleaves.jpg,tomato-badleaves.jpg,tomato,fungal,Septoria Leaf Spot,Septoria lycopersici,tomato__fungal__septoria_leaf_spot,32,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Raspberry leaf/5944718_f1024.jpg,5944718_f1024.jpg,raspberry,healthy,Healthy Raspberry Leaf,,raspberry__healthy__healthy,23,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf early blight/potatoaltkc.jpg,potatoaltkc.jpg,potato,fungal,Early Blight,Alternaria solani,potato__fungal__early_blight,20,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Corn leaf blight/20160812__13ST_xanthomonas~1.jpg,20160812__13ST_xanthomonas~1.jpg,corn,fungal,Northern Leaf Blight,Exserohilum turcicum,corn__fungal__northern_leaf_blight,9,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Corn rust leaf/37356969601_4208f8bb7f_b.jpg,37356969601_4208f8bb7f_b.jpg,corn,fungal,Common Rust,Puccinia sorghi,corn__fungal__common_rust,8,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Soyabean leaf/soybeans-glycine-max-with-leaves-e1hkcy.jpg,soybeans-glycine-max-with-leaves-e1hkcy.jpg,soybean,healthy,Healthy Soybean Leaf,,soybean__healthy__healthy,24,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Peach leaf/78517936.jpg,78517936.jpg,peach,healthy,Healthy Peach Leaf,,peach__healthy__healthy,17,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/460_1600.jpg,460_1600.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Tomato leaf late blight/LateBlt09_05.jpg,LateBlt09_05.jpg,tomato,fungal,Late Blight,Phytophthora infestans,tomato__fungal__late_blight,30,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Cherry leaf/RAx1iE.jpg,RAx1iE.jpg,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Apple Scab Leaf/apples_apple-scab_02_zoom.jpg,apples_apple-scab_02_zoom.jpg,apple,fungal,Apple Scab,Venturia inaequalis,apple__fungal__apple_scab,0,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/grape leaf/grape-leaf-dew-465884.jpg,grape-leaf-dew-465884.jpg,grape,healthy,Healthy Grape Leaf,,grape__healthy__healthy,14,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Bell_pepper leaf/DSC04477.JPG.jpg,DSC04477.JPG.jpg,pepper,healthy,Healthy Pepper Leaf,,pepper__healthy__healthy,19,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Tomato leaf late blight/7262-drought.jpg,7262-drought.jpg,tomato,fungal,Late Blight,Phytophthora infestans,tomato__fungal__late_blight,30,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Corn rust leaf/Corn-southern-rust-F1%20%281%29.jpg,Corn-southern-rust-F1%20%281%29.jpg,corn,fungal,Common Rust,Puccinia sorghi,corn__fungal__common_rust,8,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Soyabean leaf/asoybeanleafcloseup.JPG.jpg,asoybeanleafcloseup.JPG.jpg,soybean,healthy,Healthy Soybean Leaf,,soybean__healthy__healthy,24,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Apple leaf/stock-photo-sweet-apple-with-leaf-111143150.jpg,stock-photo-sweet-apple-with-leaf-111143150.jpg,apple,healthy,Healthy Apple Leaf,,apple__healthy__healthy,3,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Tomato leaf yellow virus/28619919393_7ef44acccc_b.jpg,28619919393_7ef44acccc_b.jpg,tomato,viral,Yellow Leaf Curl Virus,TYLCV,tomato__viral__tomato_yellow_leaf_curl_virus,35,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/grape leaf/10178grape_leaf.jpg,10178grape_leaf.jpg,grape,healthy,Healthy Grape Leaf,,grape__healthy__healthy,14,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Raspberry leaf/leaves-of-a-raspberry-stock-photo-1206396.jpg,leaves-of-a-raspberry-stock-photo-1206396.jpg,raspberry,healthy,Healthy Raspberry Leaf,,raspberry__healthy__healthy,23,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Tomato mold leaf/IMG_7442%20resized_0.preview.jpg,IMG_7442%20resized_0.preview.jpg,tomato,fungal,Leaf Mold,Passalora fulva,tomato__fungal__leaf_mold,31,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Raspberry leaf/gardening+004.JPG.jpg,gardening+004.JPG.jpg,raspberry,healthy,Healthy Raspberry Leaf,,raspberry__healthy__healthy,23,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/LB_potato_leaf_topside.jpg,LB_potato_leaf_topside.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Apple Scab Leaf/apple-scab-venturia-inaequalis-leaf-symptoms-on-tree-dark-fungal-pustules-aceg6b.jpg,apple-scab-venturia-inaequalis-leaf-symptoms-on-tree-dark-fungal-pustules-aceg6b.jpg,apple,fungal,Apple Scab,Venturia inaequalis,apple__fungal__apple_scab,0,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Squash Powdery mildew leaf/Powdery_Mildew_Squash.jpg,Powdery_Mildew_Squash.jpg,squash,fungal,Powdery Mildew,Podosphaera xanthii,squash__fungal__powdery_mildew,25,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Corn leaf blight/Cochliobolus_heterostrophus.jpg,Cochliobolus_heterostrophus.jpg,corn,fungal,Northern Leaf Blight,Exserohilum turcicum,corn__fungal__northern_leaf_blight,9,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Blueberry leaf/blueberry-leaf-isolated-white-background-clipping-path-82775455.jpg,blueberry-leaf-isolated-white-background-clipping-path-82775455.jpg,blueberry,healthy,Healthy Blueberry Leaf,,blueberry__healthy__healthy,4,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Apple leaf/green-apple-leaf-white-background-33503979.jpg,green-apple-leaf-white-background-33503979.jpg,apple,healthy,Healthy Apple Leaf,,apple__healthy__healthy,3,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Corn leaf blight/northern-corn-leaf-blight-exserohilum-turcicum-lesions-on-a-maize-BX3K2K.jpg,northern-corn-leaf-blight-exserohilum-turcicum-lesions-on-a-maize-BX3K2K.jpg,corn,fungal,Northern Leaf Blight,Exserohilum turcicum,corn__fungal__northern_leaf_blight,9,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Tomato leaf bacterial spot/Tomato-Canker-Marginal-Necrosis-Leaf-GH-Guat-50-QUALITY-10e6dzu.jpg,Tomato-Canker-Marginal-Necrosis-Leaf-GH-Guat-50-QUALITY-10e6dzu.jpg,tomato,bacterial,Bacterial Spot,Xanthomonas perforans,tomato__bacterial__bacterial_spot,28,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Bell_pepper leaf spot/pepper_phytophtera10x1200.jpg,pepper_phytophtera10x1200.jpg,pepper,bacterial,Bacterial Spot,Xanthomonas campestris,pepper__bacterial__bacterial_spot,18,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Cherry leaf/yoshino-weeping-cherry-tree2.jpg,yoshino-weeping-cherry-tree2.jpg,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Tomato Early blight leaf/tomato_D2b-Early-blight---RPitblado_zoom.jpg,tomato_D2b-Early-blight---RPitblado_zoom.jpg,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Blueberry leaf/leaf_arangement.jpg,leaf_arangement.jpg,blueberry,healthy,Healthy Blueberry Leaf,,blueberry__healthy__healthy,4,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/grape leaf black rot/35327886795_6f608e0eaa_b.jpg,35327886795_6f608e0eaa_b.jpg,grape,fungal,Black Rot,Guignardia bidwellii,grape__fungal__black_rot,11,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Tomato Early blight leaf/spotonleaf1.jpg,spotonleaf1.jpg,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Tomato leaf late blight/late_blight_drought_leavescuux1200.jpg,late_blight_drought_leavescuux1200.jpg,tomato,fungal,Late Blight,Phytophthora infestans,tomato__fungal__late_blight,30,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Tomato Septoria leaf spot/5454635393351680.jpeg.jpg,5454635393351680.jpeg.jpg,tomato,fungal,Septoria Leaf Spot,Septoria lycopersici,tomato__fungal__septoria_leaf_spot,32,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Corn rust leaf/Fig3_Common_rust.JPG.jpg,Fig3_Common_rust.JPG.jpg,corn,fungal,Common Rust,Puccinia sorghi,corn__fungal__common_rust,8,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Corn leaf blight/203725159.jpg,203725159.jpg,corn,fungal,Northern Leaf Blight,Exserohilum turcicum,corn__fungal__northern_leaf_blight,9,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Tomato leaf mosaic virus/tomato-mosaic-virus-disease-on-260nw-559799638.jpg,tomato-mosaic-virus-disease-on-260nw-559799638.jpg,tomato,viral,Mosaic Virus,ToMV,tomato__viral__tomato_mosaic_virus,36,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Tomato leaf late blight/tomato-late-blight-foliar-lesions_Scot-Nelson_CC-BY-SA-2.0.jpg,tomato-late-blight-foliar-lesions_Scot-Nelson_CC-BY-SA-2.0.jpg,tomato,fungal,Late Blight,Phytophthora infestans,tomato__fungal__late_blight,30,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Blueberry leaf/15rnn8k.jpg,15rnn8k.jpg,blueberry,healthy,Healthy Blueberry Leaf,,blueberry__healthy__healthy,4,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Tomato Septoria leaf spot/Septoria_leaf_spot_tomato.jpg,Septoria_leaf_spot_tomato.jpg,tomato,fungal,Septoria Leaf Spot,Septoria lycopersici,tomato__fungal__septoria_leaf_spot,32,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Tomato Early blight leaf/Original_e-blight.JPG.rend.hgtvcom.966.725.jpeg.jpg,Original_e-blight.JPG.rend.hgtvcom.966.725.jpeg.jpg,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Blueberry leaf/vaccinium-myrtilloides-le-dcameron-b.jpg,vaccinium-myrtilloides-le-dcameron-b.jpg,blueberry,healthy,Healthy Blueberry Leaf,,blueberry__healthy__healthy,4,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Corn leaf blight/NorthernCornLeafBlight.jpg,NorthernCornLeafBlight.jpg,corn,fungal,Northern Leaf Blight,Exserohilum turcicum,corn__fungal__northern_leaf_blight,9,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Raspberry leaf/raspberry_leaves.JPG.jpg,raspberry_leaves.JPG.jpg,raspberry,healthy,Healthy Raspberry Leaf,,raspberry__healthy__healthy,23,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Tomato leaf late blight/IMG_4182.JPG.jpg,IMG_4182.JPG.jpg,tomato,fungal,Late Blight,Phytophthora infestans,tomato__fungal__late_blight,30,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Soyabean leaf/stock-photo-soy-plant-isolated-on-white-background-122414239.jpg,stock-photo-soy-plant-isolated-on-white-background-122414239.jpg,soybean,healthy,Healthy Soybean Leaf,,soybean__healthy__healthy,24,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Tomato Septoria leaf spot/5c77186a4ea326e5495c9d03cd89ce16.jpg,5c77186a4ea326e5495c9d03cd89ce16.jpg,tomato,fungal,Septoria Leaf Spot,Septoria lycopersici,tomato__fungal__septoria_leaf_spot,32,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Apple rust leaf/P1020430.jpg,P1020430.jpg,apple,fungal,Cedar Apple Rust,Gymnosporangium juniperi-virginianae,apple__fungal__cedar_apple_rust,2,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Tomato leaf bacterial spot/BCH%20medium%20thumbnail%20for%20upload%20%2814%29.jpg,BCH%20medium%20thumbnail%20for%20upload%20%2814%29.jpg,tomato,bacterial,Bacterial Spot,Xanthomonas perforans,tomato__bacterial__bacterial_spot,28,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Bell_pepper leaf/CMZEb.jpg,CMZEb.jpg,pepper,healthy,Healthy Pepper Leaf,,pepper__healthy__healthy,19,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/fi000293.jpg,fi000293.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Tomato Septoria leaf spot/Septoria_Leaf_Spot.jpg,Septoria_Leaf_Spot.jpg,tomato,fungal,Septoria Leaf Spot,Septoria lycopersici,tomato__fungal__septoria_leaf_spot,32,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Tomato leaf yellow virus/tomato-yellow-leaf-curl-disease-260nw-1072448252.jpg,tomato-yellow-leaf-curl-disease-260nw-1072448252.jpg,tomato,viral,Yellow Leaf Curl Virus,TYLCV,tomato__viral__tomato_yellow_leaf_curl_virus,35,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/grape leaf/grape2b.jpg,grape2b.jpg,grape,healthy,Healthy Grape Leaf,,grape__healthy__healthy,14,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf early blight/blight-leaf-top.jpg,blight-leaf-top.jpg,potato,fungal,Early Blight,Alternaria solani,potato__fungal__early_blight,20,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Strawberry leaf/wild-strawberry-fragaria-vesca-leaves-with-a-single-flower-KD619N.jpg,wild-strawberry-fragaria-vesca-leaves-with-a-single-flower-KD619N.jpg,strawberry,healthy,Healthy Strawberry Leaf,,strawberry__healthy__healthy,27,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Tomato leaf/depositphotos_120361722-stock-photo-tomato-leaf-closeup.jpg,depositphotos_120361722-stock-photo-tomato-leaf-closeup.jpg,tomato,healthy,Healthy Tomato Leaf,,tomato__healthy__healthy,37,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Squash Powdery mildew leaf/what-is-powdery-mildew-on-plants-mild-powdery-mildew-that-will-appear-on-most-squash-leaves-during-the-mid-summer-powdery-mildew-plant-spray-powdery-mildew-on-tomato-plant-leaves.jpg,what-is-powdery-mildew-on-plants-mild-powdery-mildew-that-will-appear-on-most-squash-leaves-during-the-mid-summer-powdery-mildew-plant-spray-powdery-mildew-on-tomato-plant-leaves.jpg,squash,fungal,Powdery Mildew,Podosphaera xanthii,squash__fungal__powdery_mildew,25,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Tomato leaf yellow virus/virus1.jpg,virus1.jpg,tomato,viral,Yellow Leaf Curl Virus,TYLCV,tomato__viral__tomato_yellow_leaf_curl_virus,35,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Tomato leaf yellow virus/7585001780_4b89e826b7.jpg,7585001780_4b89e826b7.jpg,tomato,viral,Yellow Leaf Curl Virus,TYLCV,tomato__viral__tomato_yellow_leaf_curl_virus,35,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Peach leaf/22+August+2013+008-1.jpg,22+August+2013+008-1.jpg,peach,healthy,Healthy Peach Leaf,,peach__healthy__healthy,17,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Tomato leaf mosaic virus/image024.jpg,image024.jpg,tomato,viral,Mosaic Virus,ToMV,tomato__viral__tomato_mosaic_virus,36,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Tomato mold leaf/leaf_mold_tomato6x1200.jpg,leaf_mold_tomato6x1200.jpg,tomato,fungal,Leaf Mold,Passalora fulva,tomato__fungal__leaf_mold,31,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Strawberry leaf/creeping-cinquefoil-potentilla-reptans-4.jpg,creeping-cinquefoil-potentilla-reptans-4.jpg,strawberry,healthy,Healthy Strawberry Leaf,,strawberry__healthy__healthy,27,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Tomato leaf yellow virus/TYLCV4.jpg,TYLCV4.jpg,tomato,viral,Yellow Leaf Curl Virus,TYLCV,tomato__viral__tomato_yellow_leaf_curl_virus,35,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Corn leaf blight/nclb4x1200.jpg,nclb4x1200.jpg,corn,fungal,Northern Leaf Blight,Exserohilum turcicum,corn__fungal__northern_leaf_blight,9,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/24847793510_7859b46a3d.jpg,24847793510_7859b46a3d.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Apple Scab Leaf/Apple-Scab_1_1.jpg,Apple-Scab_1_1.jpg,apple,fungal,Apple Scab,Venturia inaequalis,apple__fungal__apple_scab,0,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Tomato leaf bacterial spot/bacterialspottomato2.jpg,bacterialspottomato2.jpg,tomato,bacterial,Bacterial Spot,Xanthomonas perforans,tomato__bacterial__bacterial_spot,28,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Corn Gray leaf spot/Gray-Leaf-Spot-on-Corn-um9znc.jpg,Gray-Leaf-Spot-on-Corn-um9znc.jpg,corn,fungal,Gray Leaf Spot,Cercospora zeae-maydis,corn__fungal__cercospora_leaf_spot_gray_leaf_spot,7,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Squash Powdery mildew leaf/bfb5b4fb0d9a0dbe476ca7002b41fe4d.jpg,bfb5b4fb0d9a0dbe476ca7002b41fe4d.jpg,squash,fungal,Powdery Mildew,Podosphaera xanthii,squash__fungal__powdery_mildew,25,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Peach leaf/1200px-Illustration_Prunus_persica0.jpg,1200px-Illustration_Prunus_persica0.jpg,peach,healthy,Healthy Peach Leaf,,peach__healthy__healthy,17,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Apple leaf/fresh-wet-green-apple-leaf-water-drops-isolated-white-background-31353097.jpg,fresh-wet-green-apple-leaf-water-drops-isolated-white-background-31353097.jpg,apple,healthy,Healthy Apple Leaf,,apple__healthy__healthy,3,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Tomato leaf late blight/Late-blight-symptoms-on-tomato-leaves-1r3uhy2.jpg,Late-blight-symptoms-on-tomato-leaves-1r3uhy2.jpg,tomato,fungal,Late Blight,Phytophthora infestans,tomato__fungal__late_blight,30,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Corn leaf blight/disease3.jpg,disease3.jpg,corn,fungal,Northern Leaf Blight,Exserohilum turcicum,corn__fungal__northern_leaf_blight,9,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Peach leaf/P1010703.JPG.jpg,P1010703.JPG.jpg,peach,healthy,Healthy Peach Leaf,,peach__healthy__healthy,17,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf early blight/early-blight-or-targfet-spot-alternaria-solani-lesions-on-a-tomato-ACG8W6.jpg,early-blight-or-targfet-spot-alternaria-solani-lesions-on-a-tomato-ACG8W6.jpg,potato,fungal,Early Blight,Alternaria solani,potato__fungal__early_blight,20,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Strawberry leaf/leaves_comparison.jpg,leaves_comparison.jpg,strawberry,healthy,Healthy Strawberry Leaf,,strawberry__healthy__healthy,27,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Blueberry leaf/highbush_blueberry1337725765530.jpg,highbush_blueberry1337725765530.jpg,blueberry,healthy,Healthy Blueberry Leaf,,blueberry__healthy__healthy,4,plantdoc_field,field,train
