file_path,filename,crop,condition_type,disease_name,scientific_name,canonical_id,class_index,source,split
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/White-mould-potato-blight.jpg,White-mould-potato-blight.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/2976_1600.jpg,2976_1600.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/22-late%20blight-advanced%20symptoms%20potato.jpg,22-late%20blight-advanced%20symptoms%20potato.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/B2650062-Potato_late_blight-SPL.jpg,B2650062-Potato_late_blight-SPL.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/Late-blight-infected-potato-plants_2.jpg,Late-blight-infected-potato-plants_2.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/early_blight.jpg,early_blight.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/IMG_5813-1024x768.jpg,IMG_5813-1024x768.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/39-late-blight-mold.jpg,39-late-blight-mold.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/potato_ocw_botrytis-lateblight.jpg,potato_ocw_botrytis-lateblight.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/LateBlight13.jpg,LateBlight13.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/potato-late-blight-symptom-on-leaves-PGB5H9.jpg,potato-late-blight-symptom-on-leaves-PGB5H9.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/potatolb_upper_leafcux1200.jpg,potatolb_upper_leafcux1200.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/lb7_l.jpg,lb7_l.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/blight-on-potato-leaves.jpg,blight-on-potato-leaves.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/Late+blight+on+potato.jpg,Late+blight+on+potato.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/fi000293.jpg,fi000293.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/Late+Blight+of+Potato+and+Tomato.jpg,Late+Blight+of+Potato+and+Tomato.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/Late_blight_on_potato_leaf_3-58bcf5055f9b58af5c27bf74.jpg,Late_blight_on_potato_leaf_3-58bcf5055f9b58af5c27bf74.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/14321627273_58d893c3e2_b.jpg,14321627273_58d893c3e2_b.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/3720946948_339251cc94_z.jpg,3720946948_339251cc94_z.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/potato-late-blight-symptom-on-leaves-PGB5NJ.jpg,potato-late-blight-symptom-on-leaves-PGB5NJ.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/Potato-late-blight-caused-by-Phytophthora-infestans_Q320.jpg,Potato-late-blight-caused-by-Phytophthora-infestans_Q320.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/late-blight-on-potato-leaf-550.jpg,late-blight-on-potato-leaf-550.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/lateblightlesions_1.jpg,lateblightlesions_1.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/potato-solanum-tuberosum-late-blight.jpg,potato-solanum-tuberosum-late-blight.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/late-blight-leaves.jpg,late-blight-leaves.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/4442_1600.jpg,4442_1600.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/Potato-late-blight-008.jpg,Potato-late-blight-008.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/dsc_8151s.jpg,dsc_8151s.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/Late-Blight-56a34bc55f9b58b7d0d15210.jpg,Late-Blight-56a34bc55f9b58b7d0d15210.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/b3a52d4eda0deedc34260c4dee847a5b.jpg,b3a52d4eda0deedc34260c4dee847a5b.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/lb4_l.jpg,lb4_l.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/lateblight8.jpg,lateblight8.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/6a00d8341c4fe353ef011571354632970c-800wi.jpg,6a00d8341c4fe353ef011571354632970c-800wi.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/potato_late-blight_07_zoom.jpg,potato_late-blight_07_zoom.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/late-blight-midwest_twitter.jpg,late-blight-midwest_twitter.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/Late-blight-on-leaf-email.jpg,Late-blight-on-leaf-email.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/4-late-blight-cmyk-opt.jpeg.jpg,4-late-blight-cmyk-opt.jpeg.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/460_1600.jpg,460_1600.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/late-blight-leaf.jpg,late-blight-leaf.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/Lateblight.jpg,Lateblight.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/Jessore-potato-late-blight-8-2h2fdkl.jpg,Jessore-potato-late-blight-8-2h2fdkl.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/potato-blight-phytophora-infestans-close-up-of-infected-leaf-top-surface-A60HXG.jpg,potato-blight-phytophora-infestans-close-up-of-infected-leaf-top-surface-A60HXG.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/Late-Blight-336x437.jpg,Late-Blight-336x437.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/potatolb_symptoms_meg-cornell_300x225.jpg,potatolb_symptoms_meg-cornell_300x225.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/Late-blight.jpg,Late-blight.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/wur-late-blight-in-potato-809.jpg,wur-late-blight-in-potato-809.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/potato_late-blight_02_zoom.jpg,potato_late-blight_02_zoom.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/d4fc0f56-da2e-4d7e-9a22-2430b562eeee.jpeg.jpg,d4fc0f56-da2e-4d7e-9a22-2430b562eeee.jpeg.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/late_blight.jpg,late_blight.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/phytophthora-infestans-late-blight-or-potato-blight-on-the-haulm-of-E29H6G.jpg,phytophthora-infestans-late-blight-or-potato-blight-on-the-haulm-of-E29H6G.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/potato_late-blight_08_zoom.jpg,potato_late-blight_08_zoom.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/lateblight1.JPG.jpg,lateblight1.JPG.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/backus-056-potato-blight.jpg,backus-056-potato-blight.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/Blog-3.jpg,Blog-3.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/PotatoLateBlight2.jpg,PotatoLateBlight2.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/late-blight-potato.jpg,late-blight-potato.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/potato_ocw_lateblight-earlyblight.jpg,potato_ocw_lateblight-earlyblight.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/lateblightleaf.jpg,lateblightleaf.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/foliar_late_blight.jpg,foliar_late_blight.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/potato-late-blight-phytophthora-infestans-lesions-on-potato-foliage-X4XJF4.jpg,potato-late-blight-phytophthora-infestans-lesions-on-potato-foliage-X4XJF4.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/potato_late-blight_05_zoom.jpg,potato_late-blight_05_zoom.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/potato-late-blight-phytophthora-infestans-necrotic-disease-lesions-B7DEW3.jpg,potato-late-blight-phytophthora-infestans-necrotic-disease-lesions-B7DEW3.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/potatolb_branchx500.jpg,potatolb_branchx500.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/Late-blight-leaves_261x240.jpg,Late-blight-leaves_261x240.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/Late_blight_on_potato_leaf.jpg,Late_blight_on_potato_leaf.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/IMG_5358.jpg,IMG_5358.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/Potato-late-blight-in-field-trial-1.jpg,Potato-late-blight-in-field-trial-1.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/24847793510_7859b46a3d.jpg,24847793510_7859b46a3d.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/potato-late-blight-phytophthora-infestans-lesions-on-potato-foliage-a1w19k.jpg,potato-late-blight-phytophthora-infestans-lesions-on-potato-foliage-a1w19k.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/Symptom_potato_late_blight.jpg,Symptom_potato_late_blight.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/24064_1.jpg,24064_1.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/lateblight2.JPG.jpg,lateblight2.JPG.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/potato-late-blight-phytophthora-infestans-necrotic-disease-lesions-B7G2EC.jpg,potato-late-blight-phytophthora-infestans-necrotic-disease-lesions-B7G2EC.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/286_1600.jpg,286_1600.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/3782849713_398f3a1086_b.jpg,3782849713_398f3a1086_b.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/late_blight_potato_leaf_500.jpg,late_blight_potato_leaf_500.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/figure-7-gudmestad-opt.jpeg.jpg,figure-7-gudmestad-opt.jpeg.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/late.jpg,late.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/LateBlightFig3new.jpg,LateBlightFig3new.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/2619_600.jpg,2619_600.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/phytophthora-infestans-late-blight-or-potato-blight-on-the-haulm-of-EHW1RD.jpg,phytophthora-infestans-late-blight-or-potato-blight-on-the-haulm-of-EHW1RD.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/late-blight-lesions-potato-leaf-miller-research-809.jpg,late-blight-lesions-potato-leaf-miller-research-809.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/B2750121-Potato_late_blight-SPL.jpg,B2750121-Potato_late_blight-SPL.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/6-13lateblightleavesMARY.jpg,6-13lateblightleavesMARY.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/IMG_0019.jpg,IMG_0019.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,train
